Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,random,sr no
52569,0,1,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,,,0,3,11,0,1286,1570
48432,0,1,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,,,0,3,11,1,1980,1571
17144,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,,,0,3,11,0,1864,1572
36108,1,0,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,,,0,3,11,0,1748,1573
76445,1,0,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,,,0,3,11,0,1429,1574
36663,1,0,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,,,0,3,11,0,1297,1575
53843,0,1,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,,,0,3,11,0,1462,1576
90226,0,0,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,,,0,3,11,0,31,1577
70638,0,0,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,,,0,3,11,0,176,1578
44512,1,1,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,,,0,3,11,0,1815,1579
27116,1,1,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,,,0,3,11,0,1555,1580
54072,1,1,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,,,0,3,11,0,1964,1581
71855,0,1,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,,,0,3,11,0,793,1582
51250,1,0,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,,0,3,11,0,1789,1583
60432,0,1,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,,0,3,11,0,1041,1584
65526,0,1,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,,0,3,11,0,945,1585
68655,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,,0,3,11,0,1840,1586
12393,0,0,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,,0,3,11,0,2153,1587
64509,0,0,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,,0,3,11,1,545,1588
33955,1,0,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,,0,3,11,0,447,1589
31353,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,,0,3,11,1,69,1590
55434,1,0,21,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,,0,3,11,0,1714,1591
28359,1,0,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,,0,3,11,0,1959,1592
57100,1,0,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,,0,3,11,0,879,1593
69139,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,,0,3,11,0,856,1594
52973,0,1,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,,0,3,11,0,1152,1595
51717,0,1,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,,0,3,11,0,1136,1596
18793,1,0,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,,0,3,11,0,1480,1597
66664,0,0,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,,0,3,11,0,1927,1598
50664,1,1,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,,0,3,11,0,224,1599
54414,1,1,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,,0,3,11,0,1911,1600
54549,0,1,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,,0,3,11,0,616,1601
47111,0,1,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,,0,3,11,0,1079,1602
41003,0,0,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,,0,3,11,0,1832,1603
19444,1,0,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,,0,3,11,1,899,1604
36301,1,0,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,,0,3,11,0,1879,1605
73059,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,,0,3,11,0,1528,1606
42731,1,0,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,,0,3,11,0,1090,1607
52854,1,1,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,,0,3,11,0,133,1608
22775,1,0,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,,3,11,0,677,1609
46681,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,,3,11,0,168,1610
59821,0,1,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,,3,11,0,96,1611
50002,0,1,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,,3,11,0,552,1612
69755,0,0,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,,3,11,0,502,1613
44078,1,1,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,,3,11,0,784,1614
30560,1,0,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,,3,11,0,1038,1615
35924,1,1,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,,3,11,0,1677,1616
64140,0,2,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,,3,11,1,40,1617
56386,1,1,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,,3,11,0,1886,1618
24594,1,0,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,,3,11,0,697,1619
75774,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,,3,11,0,1297,1620
39228,0,0,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,,3,11,0,91,1621
58494,0,1,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,,3,11,0,647,1622
58684,0,0,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,,3,11,0,983,1623
57136,0,0,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,,3,11,1,575,1624
56551,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,,3,11,0,1047,1625
22448,1,0,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,,3,11,0,1933,1626
82014,0,0,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,,3,11,1,32,1627
34213,1,1,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,,3,11,1,1404,1628
25358,0,1,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,,3,11,0,1378,1629
35544,1,0,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,,3,11,0,247,1630
36634,0,1,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,,3,11,0,1920,1631
62670,0,1,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,,3,11,0,1831,1632
50334,0,1,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,,3,11,0,1571,1633
72066,0,0,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,,3,11,1,2132,1634
50729,1,1,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,,3,11,0,1939,1635
34916,2,0,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,,3,11,0,490,1636
64892,0,1,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,,3,11,0,616,1637
43602,1,1,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,,3,11,0,1800,1638
33996,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,,3,11,0,439,1639
41473,1,0,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,,3,11,0,5,1640
63246,0,2,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,,3,11,0,983,1641
36732,1,1,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,,3,11,0,282,1642
69084,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,,3,11,0,1054,1643
77766,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,,3,11,1,1817,1644
37929,0,0,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,,3,11,1,1486,1645
86610,0,0,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,,3,11,0,556,1646
80141,0,0,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,,3,11,1,696,1647
72635,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,,3,11,0,139,1648
69016,0,1,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,,3,11,0,2125,1649
20193,0,0,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,,3,11,0,755,1650
27573,1,0,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,,3,11,0,1014,1651
15862,1,0,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,,3,11,0,563,1652
49544,1,0,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,,3,11,0,1742,1653
33228,1,0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,,3,11,0,1881,1654
70440,0,0,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,,3,11,0,698,1655
38232,1,1,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,,3,11,0,2089,1656
22554,1,1,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,,3,11,0,1479,1657
23536,1,0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,,3,11,0,1040,1658
49413,0,1,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,,3,11,0,1237,1659
42231,1,1,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,,3,11,0,281,1660
78789,0,0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,,3,11,1,1066,1661
56534,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,,3,11,1,1639,1662
58350,0,1,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,,3,11,0,701,1663
81217,0,0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,,3,11,0,1358,1664
49090,0,1,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,,3,11,0,2146,1665
61787,0,0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,,3,11,0,789,1666
18169,1,0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,,3,11,0,1137,1667
24336,1,0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,,3,11,0,1198,1668
18222,0,0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,,3,11,0,560,1669
62335,0,1,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,,3,11,0,591,1670
42033,1,1,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,,11,0,1112,1671
86580,0,0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,,11,0,1941,1672
41437,1,1,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,,11,0,1198,1673
73705,0,2,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,,11,0,864,1674
61064,0,1,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,,11,0,2101,1675
38452,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,,11,0,209,1676
18358,1,0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,,11,0,1419,1677
55012,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,,11,0,181,1678
9722,1,0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,,11,1,1561,1679
38175,1,0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,,11,0,1803,1680
58656,0,1,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,,11,0,811,1681
52117,0,1,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,,11,0,1424,1682
64813,1,0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,,11,0,863,1683
54222,0,1,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,,11,0,73,1684
83512,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,,11,1,1900,1685
77520,0,1,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,,11,1,1934,1686
41154,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,,11,0,1727,1687
80398,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,,11,0,1252,1688
18746,1,0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,,11,0,1056,1689
35196,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,,11,0,1464,1690
60230,0,1,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,,11,0,1071,1691
22108,1,1,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,,11,0,135,1692
44392,1,1,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,,11,0,671,1693
55424,0,1,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,,11,1,1586,1694
17688,1,0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,,11,0,946,1695
92491,0,0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,,11,1,687,1696
90273,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,,11,1,2059,1697
82571,0,0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,,11,0,1990,1698
38513,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,,11,1,18,1699
16653,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,,11,1,2010,1700
42586,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,,11,1,1881,1701
23529,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,,11,0,333,1702
74881,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,,11,0,2163,1703
71107,0,1,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,,11,0,330,1704
46910,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,,11,0,956,1705
18690,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,,11,0,1300,1706
37244,1,1,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,,11,0,1047,1707
82427,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,,11,0,512,1708
75342,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,,11,0,1709,1709
70044,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,,11,0,1130,1710
79146,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,,11,0,136,1711
77437,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,,11,0,609,1712
54984,0,1,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,,11,0,1919,1713
42403,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,,11,0,1957,1714
55761,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,,11,0,975,1715
37292,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,,11,0,645,1716
45576,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,,11,1,2116,1717
70321,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,,11,1,1655,1718
58086,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,,11,0,1222,1719
81795,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,,11,0,1162,1720
28389,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,,11,0,1625,1721
66835,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,,11,0,195,1722
69901,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,,11,0,1493,1723
80360,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,,11,0,517,1724
63342,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,,11,1,81,1725
44989,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,,11,0,828,1726
31859,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,,11,0,392,1727
51569,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,,11,1,361,1728
30372,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,,11,0,1751,1729
16014,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,,11,0,327,1730
41120,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,,11,0,1107,1731
39763,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,,11,1,456,1732
38725,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,,11,0,1278,1733
77981,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,,11,0,648,1734
62905,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,,11,0,1908,1735
13533,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,,11,0,1781,1736
59481,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,,11,0,209,1737
72117,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,,11,0,277,1738
21955,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,,11,0,901,1739
67131,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,,11,0,637,1740
36802,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,,11,0,746,1741
71853,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,,11,0,1332,1742
28249,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,,11,0,1681,1743
47808,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,,11,0,1937,1744
25509,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,,11,1,1760,1745
51012,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,,11,0,1939,1746
70596,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,,11,0,803,1747
85431,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,,11,0,1565,1748
42664,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,,11,0,1386,1749
42586,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,,11,1,105,1750
29760,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,,11,0,2010,1751
28973,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,,11,0,823,1752
39435,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,,11,0,1247,1753
65370,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,,11,0,1458,1754
20194,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,,11,0,510,1755
42473,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,,11,0,667,1756
64590,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,,11,0,1349,1757
71232,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,,11,0,29,1758
34600,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,,11,1,1271,1759
46904,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,,11,0,286,1760
49094,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,,11,0,721,1761
36075,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,,11,0,1075,1762
60839,1,1,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,,11,0,1538,1763
77298,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,,11,0,578,1764
34026,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,,11,0,1844,1765
48918,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,,11,0,1417,1766
82122,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,,0,2058,1767
37697,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,,0,120,1768
34074,1,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,,0,1023,1769
28520,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,,0,620,1770
62535,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,,0,983,1771
36273,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,,0,226,1772
63404,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,,0,1789,1773
75774,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,,0,1290,1774
78416,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,,0,569,1775
75702,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,,0,787,1776
59385,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,,0,61,1777
37070,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,,1,109,1778
44689,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,,0,2198,1779
53977,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,,0,642,1780
7144,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,,0,906,1781
18701,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,,0,1826,1782
90369,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,,1,782,1783
63159,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,,0,1463,1784
37758,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,,0,643,1785
46757,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,,0,695,1786
79734,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,,0,1833,1787
63207,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,,0,872,1788
72071,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,,0,293,1789
21840,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,,0,958,1790
58582,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,,0,423,1791
72282,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,,1,93,1792
50387,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,,0,1111,1793
32583,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,,0,421,1794
62568,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,,0,204,1795
44635,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,,0,2058,1796
33316,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,,0,858,1797
63967,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,,0,1726,1798
52513,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,,0,1897,1799
25293,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,,0,2062,1800
54111,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,,0,283,1801
78394,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,,1,929,1802
80739,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,,0,1495,1803
22669,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,,1,1925,1804
29236,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,,0,386,1805
44911,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,,0,2184,1806
54693,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,,0,665,1807
48186,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,,0,1854,1808
54809,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,,1,1642,1809
41580,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,,0,591,1810
80336,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,,0,944,1811
47743,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,,0,2011,1812
62972,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,,0,1290,1813
57333,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,,1,1783,1814
32313,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,,0,16,1815
84953,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,,1,437,1816
27071,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,,0,1334,1817
68148,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,,0,1228,1818
65735,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,,0,569,1819
86836,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,,1,1149,1820
4023,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,,0,2070,1821
30093,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,,0,1821,1822
57705,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,,0,714,1823
25008,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,,0,332,1824
83257,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,,1,1392,1825
22280,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,,0,1839,1826
